
timestamp_ms,U1_raw,M1_raw,L1_raw,L2_raw,U2_raw,U1_g,M1_g,L1_g,L2_g,U2_g
7700,0,0,0,0,0,0,0,0,0,0
7750,0,0,0,0,0,0,0,0,0,0
7800,0,0,0,0,0,0,0,0,0,0
7850,0,0,0,0,0,0,0,0,0,0
7900,0,0,0,0,0,0,0,0,0,0
7950,0,0,0,0,0,0,0,0,0,0
8000,0,0,0,0,0,0,0,0,0,0
8050,0,0,0,0,0,0,0,0,0,0
8100,0,0,0,0,0,0,0,0,0,0
8150,0,0,0,0,0,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,0
8250,0,0,0,0,0,0,0,0,0,0
8300,0,0,0,0,0,0,0,0,0,0
8350,0,0,0,0,0,0,0,0,0,0
8400,0,0,0,0,0,0,0,0,0,0
8450,0,0,0,0,0,0,0,0,0,0
8500,0,0,0,0,0,0,0,0,0,0
8550,0,0,0,0,0,0,0,0,0,0
8600,0,0,0,0,0,0,0,0,0,0
8650,0,0,0,0,0,0,0,0,0,0
8700,0,0,0,0,0,0,0,0,0,0
8750,0,0,0,0,0,0,0,0,0,0
8800,0,0,0,0,0,0,0,0,0,0
8850,0,0,0,0,0,0,0,0,0,0
8900,0,0,0,0,0,0,0,0,0,0
8950,0,0,0,0,0,0,0,0,0,0
9000,0,0,0,0,0,0,0,0,0,0
9050,0,0,0,0,0,0,0,0,0,0
9100,0,0,0,0,0,0,0,0,0,0
9150,2819,0,0,0,0,221,0,0,0,0
9200,2996,0,0,0,0,273,0,0,0,0
9250,3058,0,0,0,0,295,0,0,0,0
9300,2652,0,0,0,0,184,0,0,0,0
9350,0,0,0,0,0,0,0,0,0,0
9400,0,0,0,0,0,0,0,0,0,0
9450,0,0,0,0,0,0,0,0,0,0
9500,2851,0,0,0,0,229,0,0,0,0
9550,3020,0,0,0,0,281,0,0,0,0
9600,3129,0,0,0,0,324,0,0,0,0
9650,2651,0,0,0,0,184,0,0,0,0
9700,0,0,0,0,0,0,0,0,0,0
9750,0,0,0,0,0,0,0,0,0,0
9800,0,0,0,0,0,0,0,0,0,0
9850,2547,0,0,0,0,165,0,0,0,0
9900,2925,0,0,0,0,250,0,0,0,0
9950,2718,0,0,0,0,197,0,0,0,0
10000,1215,0,0,0,0,42,0,0,0,0
10050,0,0,0,0,0,0,0,0,0,0
10100,0,0,0,0,0,0,0,0,0,0
10150,0,0,0,0,0,0,0,0,0,0
10200,0,0,0,0,0,0,0,0,0,0
10250,0,0,0,0,0,0,0,0,0,0
10300,0,0,0,0,0,0,0,0,0,0
10350,0,0,0,0,0,0,0,0,0,0
10400,0,0,0,0,0,0,0,0,0,0
10450,0,0,0,0,0,0,0,0,0,0
10500,0,0,0,0,0,0,0,0,0,0
10550,0,0,0,0,0,0,0,0,0,0
10600,0,0,0,0,0,0,0,0,0,0
10650,0,0,0,0,0,0,0,0,0,0
10700,0,0,0,0,0,0,0,0,0,0
10750,0,0,0,0,0,0,0,0,0,0
10800,0,1583,0,0,0,0,63,0,0,0
10850,0,2174,0,0,0,0,113,0,0,0
10900,0,1926,0,0,0,0,89,0,0,0
10950,0,0,0,0,0,0,0,0,0,0
11000,0,0,0,0,0,0,0,0,0,0
11050,0,0,0,0,0,0,0,0,0,0
11100,0,1992,0,0,0,0,95,0,0,0
11150,0,2711,0,0,0,0,196,0,0,0
11200,0,2861,0,0,0,0,232,0,0,0
11250,0,2744,0,0,0,0,203,0,0,0
11300,0,1506,0,0,0,0,58,0,0,0
11350,0,0,0,0,0,0,0,0,0,0
11400,0,0,0,0,0,0,0,0,0,0
11450,0,714,0,0,0,0,21,0,0,0
11500,0,2318,0,0,0,0,130,0,0,0
11550,0,2626,0,0,0,0,179,0,0,0
11600,0,2007,0,0,0,0,96,0,0,0
11650,0,0,0,0,0,0,0,0,0,0
11700,0,0,0,0,0,0,0,0,0,0
11750,0,0,0,0,0,0,0,0,0,0
11800,0,13,0,0,0,0,0,0,0,0
11850,0,2479,0,0,0,0,153,0,0,0
11900,0,2084,0,0,0,0,104,0,0,0
11950,0,0,0,0,0,0,0,0,0,0
12000,0,0,0,0,0,0,0,0,0,0
12050,0,0,0,0,0,0,0,0,0,0
12100,0,1431,0,0,0,0,54,0,0,0
12150,0,1241,0,0,0,0,43,0,0,0
12200,0,0,0,0,0,0,0,0,0,0
12250,0,0,0,0,0,0,0,0,0,0
12300,0,0,0,0,0,0,0,0,0,0
12350,0,0,0,0,0,0,0,0,0,0
12400,0,0,0,0,0,0,0,0,0,0
12450,0,0,0,0,0,0,0,0,0,0
12500,0,0,0,0,0,0,0,0,0,0
12550,0,0,0,0,0,0,0,0,0,0
12600,0,0,0,0,0,0,0,0,0,0
12650,0,0,0,0,0,0,0,0,0,0
12700,0,0,0,0,0,0,0,0,0,0
12750,0,0,0,0,0,0,0,0,0,0
12800,0,0,0,0,0,0,0,0,0,0
12850,0,0,716,0,0,0,0,21,0,0
12900,0,0,0,0,0,0,0,0,0,0
12950,0,0,0,0,0,0,0,0,0,0
13000,0,0,0,0,0,0,0,0,0,0
13050,0,0,0,0,0,0,0,0,0,0
13100,0,0,0,0,0,0,0,0,0,0
13150,0,0,757,0,0,0,0,23,0,0
13200,0,0,706,0,0,0,0,21,0,0
13250,0,0,446,0,0,0,0,12,0,0
13300,0,0,0,0,0,0,0,0,0,0
13350,0,0,0,0,0,0,0,0,0,0
13400,0,0,0,0,0,0,0,0,0,0
13450,0,0,952,0,0,0,0,30,0,0
13500,0,0,1163,0,0,0,0,40,0,0
13550,0,0,0,0,0,0,0,0,0,0
13600,0,0,0,0,0,0,0,0,0,0
13650,0,0,0,0,0,0,0,0,0,0
13700,0,0,0,0,0,0,0,0,0,0
13750,0,0,300,0,0,0,0,0,0,0
13800,0,0,337,0,0,0,0,0,0,0
13850,0,0,161,0,0,0,0,0,0,0
13900,0,0,0,0,0,0,0,0,0,0
13950,0,0,0,0,0,0,0,0,0,0
14000,0,0,0,0,0,0,0,0,0,0
14050,0,0,0,0,0,0,0,0,0,0
14100,0,0,0,0,0,0,0,0,0,0
14150,0,0,360,0,0,0,0,0,0,0
14200,0,0,0,0,0,0,0,0,0,0
14250,0,0,0,0,0,0,0,0,0,0
14300,0,0,0,0,0,0,0,0,0,0
14350,0,0,0,0,0,0,0,0,0,0
14400,0,0,0,0,0,0,0,0,0,0
14450,0,0,0,0,0,0,0,0,0,0
14500,0,0,0,0,0,0,0,0,0,0
14550,0,0,0,0,0,0,0,0,0,0
14600,0,0,0,0,0,0,0,0,0,0
14650,0,0,0,0,0,0,0,0,0,0
14700,0,0,0,0,0,0,0,0,0,0
14750,0,0,0,0,0,0,0,0,0,0
14800,0,0,0,0,0,0,0,0,0,0
14850,0,0,0,0,0,0,0,0,0,0
14900,0,0,0,0,0,0,0,0,0,0
14950,0,0,0,0,0,0,0,0,0,0
15000,0,0,0,0,0,0,0,0,0,0
15050,0,0,0,0,0,0,0,0,0,0
15100,0,0,0,0,0,0,0,0,0,0
15150,0,0,0,0,0,0,0,0,0,0
15200,0,0,0,0,0,0,0,0,0,0
15250,0,0,0,0,0,0,0,0,0,0
15300,0,0,0,0,0,0,0,0,0,0
15350,0,0,0,0,0,0,0,0,0,0
15400,0,0,0,0,0,0,0,0,0,0
15450,0,0,0,0,0,0,0,0,0,0
15500,0,0,0,0,0,0,0,0,0,0
15550,0,0,0,0,0,0,0,0,0,0
15600,0,0,0,0,0,0,0,0,0,0
15650,0,0,0,0,0,0,0,0,0,0
15700,0,0,0,0,0,0,0,0,0,0
15750,0,0,0,0,0,0,0,0,0,0
15800,0,0,0,0,0,0,0,0,0,0
15850,0,0,0,0,0,0,0,0,0,0
15900,0,0,0,0,0,0,0,0,0,0
15950,0,0,0,0,0,0,0,0,0,0
16000,0,0,0,0,0,0,0,0,0,0
16050,0,0,0,0,0,0,0,0,0,0
16100,0,0,0,0,0,0,0,0,0,0
16150,0,0,0,0,0,0,0,0,0,0
16200,0,0,0,0,0,0,0,0,0,0
16250,0,0,0,0,0,0,0,0,0,0
16300,0,0,0,0,0,0,0,0,0,0
16350,0,0,0,0,0,0,0,0,0,0
16400,0,0,0,0,0,0,0,0,0,0
16450,0,0,0,0,0,0,0,0,0,0
16500,0,0,0,0,0,0,0,0,0,0
16550,0,0,0,0,0,0,0,0,0,0
16600,0,0,0,0,0,0,0,0,0,0
16650,0,0,0,0,0,0,0,0,0,0
16700,0,0,0,0,0,0,0,0,0,0
16750,0,0,0,0,0,0,0,0,0,0
16800,0,0,0,0,0,0,0,0,0,0
16850,0,0,0,0,0,0,0,0,0,0
16900,0,0,0,0,0,0,0,0,0,0
16950,0,0,0,0,0,0,0,0,0,0
17000,0,0,0,0,0,0,0,0,0,0
17050,0,0,0,0,0,0,0,0,0,0
17100,0,0,0,0,0,0,0,0,0,0
17150,0,0,0,0,0,0,0,0,0,0
17200,0,0,0,0,0,0,0,0,0,0
17250,0,0,0,0,0,0,0,0,0,0
17300,0,0,0,0,0,0,0,0,0,0
17350,0,0,0,0,0,0,0,0,0,0
17400,0,0,0,0,0,0,0,0,0,0
17450,0,0,0,0,0,0,0,0,0,0
17500,0,0,0,0,0,0,0,0,0,0
17550,0,0,0,0,0,0,0,0,0,0
17600,0,0,0,0,0,0,0,0,0,0
17650,0,0,0,0,0,0,0,0,0,0
17700,0,0,0,0,0,0,0,0,0,0
17750,0,0,0,0,0,0,0,0,0,0
17800,0,0,0,0,0,0,0,0,0,0
17850,0,0,0,0,0,0,0,0,0,0
17900,0,0,0,0,0,0,0,0,0,0
17950,0,0,0,0,0,0,0,0,0,0
18000,0,0,0,0,0,0,0,0,0,0
18050,0,0,0,0,0,0,0,0,0,0
18100,0,0,0,0,0,0,0,0,0,0
18150,0,0,0,0,0,0,0,0,0,0
18200,0,0,0,0,0,0,0,0,0,0
18250,0,0,0,0,0,0,0,0,0,0
18300,0,0,0,0,0,0,0,0,0,0
18350,0,0,0,0,0,0,0,0,0,0
18400,0,0,0,0,0,0,0,0,0,0
18450,0,0,0,0,0,0,0,0,0,0
18500,0,0,0,0,0,0,0,0,0,0
18550,0,0,0,0,0,0,0,0,0,0
18600,0,0,0,0,0,0,0,0,0,0
18650,0,0,0,0,0,0,0,0,0,0
18700,0,0,0,0,0,0,0,0,0,0
18750,0,0,0,0,0,0,0,0,0,0
18800,0,0,0,0,0,0,0,0,0,0
18850,0,0,0,0,0,0,0,0,0,0
18900,0,0,0,0,0,0,0,0,0,0
18950,0,0,0,0,0,0,0,0,0,0
19000,0,0,0,0,0,0,0,0,0,0
19050,0,0,0,0,0,0,0,0,0,0
19100,0,0,0,0,0,0,0,0,0,0
19150,0,0,0,0,0,0,0,0,0,0
19200,0,0,0,0,0,0,0,0,0,0
19250,0,0,0,0,0,0,0,0,0,0
19300,0,0,0,0,0,0,0,0,0,0
19350,0,0,0,0,0,0,0,0,0,0
19400,0,0,0,0,0,0,0,0,0,0
19450,0,0,0,0,0,0,0,0,0,0
19500,0,0,0,0,0,0,0,0,0,0
19550,0,0,0,0,0,0,0,0,0,0
19600,0,0,0,0,0,0,0,0,0,0
19650,0,0,0,0,0,0,0,0,0,0
19700,0,0,0,0,0,0,0,0,0,0
19750,0,0,0,0,0,0,0,0,0,0
19800,0,0,0,0,0,0,0,0,0,0
19850,0,0,0,0,0,0,0,0,0,0
19900,0,0,0,0,0,0,0,0,0,0
19950,0,0,0,0,0,0,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0
20050,0,0,0,0,0,0,0,0,0,0
20100,0,0,0,0,0,0,0,0,0,0
20150,0,0,0,0,0,0,0,0,0,0
20200,0,0,0,0,0,0,0,0,0,0
20250,0,0,0,0,0,0,0,0,0,0
20300,0,0,0,0,0,0,0,0,0,0
20350,0,0,0,0,0,0,0,0,0,0
20400,0,0,0,0,0,0,0,0,0,0
20450,0,0,0,0,0,0,0,0,0,0
20500,0,0,0,0,0,0,0,0,0,0
20550,0,0,0,0,0,0,0,0,0,0
20600,0,0,0,0,0,0,0,0,0,0
20650,0,0,0,0,0,0,0,0,0,0
20700,0,0,0,0,0,0,0,0,0,0
20750,0,0,0,0,0,0,0,0,0,0
20800,0,0,0,0,0,0,0,0,0,0
20850,0,0,0,0,0,0,0,0,0,0
20900,0,0,0,0,0,0,0,0,0,0
20950,0,0,0,0,0,0,0,0,0,0
21000,0,0,0,0,0,0,0,0,0,0
21050,0,0,0,0,0,0,0,0,0,0
21100,0,0,0,0,0,0,0,0,0,0
21150,0,0,0,0,0,0,0,0,0,0
21200,0,0,0,0,0,0,0,0,0,0
