timestamp_ms,U1_raw,M1_raw,L1_raw,L2_raw,U2_raw,U1_g,M1_g,L1_g,L2_g,U2_g
28850,2354,0,3566,3087,0,2160,0,10784,4896,1700
28900,2781,0,3409,2940,0,3392,0,7952,4080,2528
28950,3099,0,3167,2674,0,4976,0,5456,3008,3755
29000,3185,324,3024,2431,0,5600,0,4512,2336,4046
29050,3250,757,3027,2428,0,6160,368,4528,2336,4546
29100,3313,1114,3081,2438,0,6784,592,4864,2352,5069
29150,3341,1247,3107,2439,0,7088,704,5024,2352,5247
29200,3386,1273,2954,2271,0,7648,720,4144,2000,5782
29250,3429,1124,2612,1534,0,8240,608,2816,960,6308
29300,3449,0,1882,0,0,8544,0,1360,0,6333
29350,3463,0,290,0,0,8768,0,0,0,6522
29400,3367,0,0,0,0,7392,0,0,0,5559
29450,3243,0,0,0,0,6096,0,0,0,4675
29500,3065,0,0,0,0,4768,0,0,0,3498
29550,2605,0,168,0,0,2800,0,0,0,2116
29600,1636,0,576,0,0,1072,0,256,0,921
29650,149,0,885,0,0,0,0,448,0,0
29700,0,0,928,0,0,0,0,464,0,0
29750,0,0,1026,0,0,0,0,528,0,0
29800,0,0,1314,0,0,0,0,752,0,0
29850,0,0,1817,0,0,0,0,1280,0,52
29900,0,0,2450,1359,0,0,0,2384,800,15
29950,0,0,2816,2135,0,0,0,3520,1744,0
30000,0,0,3034,2427,0,0,0,4576,2336,33
30050,0,0,3158,2562,0,0,0,5392,2672,0
30100,0,0,3289,2713,0,0,0,6528,3136,82
30150,0,0,3393,2865,0,0,0,7728,3728,0
30200,836,0,3493,3003,0,416,0,9280,4400,271
30250,1619,0,3551,3060,0,1040,0,10448,4736,815
30300,1958,0,3554,3058,0,1472,0,10512,4720,1153
30350,2009,0,3520,3027,0,1536,0,9792,4528,1181
30400,2370,0,3423,2886,0,2192,0,8144,3824,1536
30450,2942,0,3337,2790,0,4080,0,7040,3424,3094
30500,3200,0,3243,2663,0,5728,0,6096,2976,4230
30550,3415,0,3038,2396,0,8032,0,4592,2256,6039
30600,3564,0,2788,1809,0,10736,0,3408,1264,7961
30650,3657,0,2461,508,0,13360,0,2416,224,10049
30700,3723,0,1765,0,0,16016,0,1216,0,11960
30750,3753,0,854,0,0,17552,0,416,0,13082
30800,3751,0,423,0,0,17440,0,192,0,13126
30850,3729,0,637,0,0,16304,0,288,0,12243
30900,3700,0,1274,0,0,14992,0,720,0,11205
30950,3633,0,876,0,0,12576,0,432,0,9525
31000,3413,0,0,0,0,8000,0,0,0,5972
31050,3023,0,0,0,0,4512,0,0,0,3386
31100,2506,0,298,0,0,2528,0,0,0,1913
31150,1420,0,805,0,0,848,0,384,0,596
31200,44,0,880,0,0,0,0,432,0,30
31250,0,0,882,0,0,0,0,432,0,0
31300,0,0,800,0,0,0,0,384,0,0
31350,0,0,891,0,0,0,0,448,0,87
31400,0,0,1041,0,0,0,0,544,0,0
31450,0,0,1333,0,0,0,0,768,0,0
31500,0,0,2045,471,0,0,0,1600,208,103
31550,0,0,2408,1424,0,0,0,2288,848,163
31600,0,0,2842,2253,0,0,0,3632,1952,0
31650,0,0,3134,2630,0,0,0,5216,2880,0
31700,0,0,3275,2766,0,0,0,6384,3328,0
31750,200,0,3409,2919,0,0,0,7952,3968,0
31800,867,0,3549,3071,0,432,0,10400,4800,312
31850,1234,0,3619,3138,0,688,0,12160,5248,445
31900,1529,0,3658,3161,0,960,0,13392,5408,757
31950,2088,0,3686,3187,0,1664,0,14416,5616,1282
32000,2269,0,3703,3191,0,1984,0,15120,5648,1392
32050,2279,0,3704,3193,0,2000,0,15152,5664,1545
32100,2313,0,3657,3166,0,2080,0,13360,5456,1691
32150,2782,8,3506,3013,0,3392,0,9520,4448,2555
32200,3072,1054,3354,2817,0,4800,560,7248,3520,3578
32250,3246,1377,3236,2700,0,6112,816,6032,3104,4575
32300,3390,1539,3001,2344,0,7696,960,4384,2144,5811
32350,3499,1512,2694,1638,0,9392,944,3072,1072,6933
32400,3583,1415,2391,0,0,11200,848,2240,0,8411
32450,3590,1326,2156,0,0,11376,768,1776,0,8507
32500,3621,1140,1674,0,0,12224,624,1104,0,9286
32550,3622,863,1007,0,0,12256,432,528,0,9181
32600,3623,7,0,0,0,12288,0,0,0,9323
32650,3540,0,0,0,0,10208,0,0,0,7585
32700,3381,0,0,0,0,7584,0,0,0,5726
32750,2938,0,0,0,0,4064,0,0,0,3068
32800,2349,0,1461,0,0,2160,0,880,0,1564
32850,619,0,914,0,0,288,0,464,0,227
32900,0,0,322,0,0,0,0,0,0,78
32950,0,0,302,0,0,0,0,0,0,0
33000,0,0,300,0,0,0,0,0,0,0
33050,0,0,444,0,0,0,0,192,0,0
33100,0,0,555,0,0,0,0,256,0,0
33150,0,0,939,0,0,0,0,480,0,0
33200,0,0,1254,0,0,0,0,704,0,0
33250,0,0,2076,866,0,0,0,1648,432,0
33300,0,0,2556,1646,0,0,0,2656,1072,0
33350,0,0,2964,2485,0,0,0,4192,2464,31
33400,0,0,3183,2680,0,0,0,5584,3024,0
33450,0,0,3346,2868,0,0,0,7152,3744,0
33500,0,0,3445,2967,0,0,0,8480,4208,50
33550,0,0,3535,3095,0,0,0,10096,4960,17
33600,1261,0,3588,3151,0,704,0,11328,5344,482
33650,1842,0,3612,3160,0,1312,0,11968,5408,900
33700,2037,0,3623,3161,0,1584,0,12288,5408,1241
33750,2331,0,3619,3141,0,2112,0,12160,5264,1606
33800,2753,0,3542,3065,0,3280,0,10256,4768,2612
33850,2990,1,3439,2932,0,4336,0,8384,4032,3279
33900,3155,5,3309,2796,0,5376,0,6736,3440,4057
33950,3210,8,3210,2723,0,5808,0,5808,3168,4345
34000,3283,13,3021,2507,0,6464,0,4496,2528,4900
34050,3323,40,2802,2250,0,6880,0,3472,1952,5200
34100,3362,244,2635,1806,0,7344,0,2880,1264,5588
34150,3409,8,2416,1073,0,7952,0,2304,576,5931
34200,3470,8,2193,0,0,8880,0,1840,0,6632
34250,3514,5,1647,0,0,9680,0,1072,0,7229
34300,3524,4,1345,0,0,9872,0,784,0,7455
34350,3539,1,0,0,0,10192,0,0,0,7740
34400,3464,0,0,0,0,8784,0,0,0,6559
34450,3381,0,0,0,0,7584,0,0,0,5661
34500,3177,0,0,0,0,5536,0,0,0,4172
34550,2645,0,857,0,0,2912,0,416,0,2168
34600,1934,0,1321,0,0,1424,0,768,0,1129
34650,0,0,30,0,0,0,0,0,0,0
34700,0,0,0,0,0,0,0,0,0,0
34750,0,0,0,0,0,0,0,0,0,0
34800,0,0,184,0,0,0,0,0,0,0
34850,0,0,199,0,0,0,0,0,0,0
34900,0,0,478,0,0,0,0,208,0,0
34950,0,0,1150,0,0,0,0,624,0,0
35000,0,0,1710,99,0,0,0,1152,0,71
35050,0,0,2267,1079,0,0,0,1984,576,0
35100,0,0,2503,1588,0,0,0,2512,1008,0
35150,0,0,2852,2375,0,0,0,3664,2208,0
35200,140,0,3141,2695,0,0,0,5264,3088,67
35250,611,0,3295,2812,0,288,0,6592,3504,154
35300,1044,0,3332,2866,0,544,0,6992,3728,350
35350,1774,0,3427,2949,0,1216,0,8208,4112,948
35400,2064,0,3502,3060,0,1632,0,9456,4736,1210
35450,2099,0,3568,3134,0,1680,0,10832,5216,1301
35500,2282,0,3594,3160,0,2016,0,11472,5408,1511
35550,2379,0,3610,3177,0,2224,0,11904,5536,1713
35600,2475,0,3650,3177,0,2448,0,13120,5536,1770
35650,2589,2,3632,3177,0,2752,0,12544,5536,2063
35700,2654,5,3623,3157,0,2944,0,12288,5392,2195
35750,2873,10,3618,3133,0,3760,0,12128,5216,2742
35800,2996,16,3590,3107,0,4368,0,11376,5024,3176
35850,3145,786,3553,3008,0,5296,384,10496,4432,4016
35900,3251,1244,3391,2844,0,6160,704,7712,3632,4598
35950,3266,1330,3183,2649,0,6304,768,5584,2928,4663
36000,3375,1336,2815,2044,0,7504,768,3520,1600,5622
36050,3436,1275,2593,1144,0,8336,720,2768,624,6324
36100,3465,1253,2429,457,0,8800,704,2336,208,6454
36150,3458,982,2454,443,0,8688,512,2400,192,6420
36200,3444,833,2533,703,0,8464,416,2592,336,6289
36250,3434,539,2550,705,0,8320,240,2640,336,6334
36300,3408,12,2325,0,0,7936,0,2096,0,5970
36350,3330,5,1702,0,0,6960,0,1136,0,5269
36400,3228,0,953,0,0,5952,0,480,0,4391
36450,3014,0,366,0,0,4464,0,0,0,3276
36500,2819,0,709,0,0,3536,0,336,0,2681
36550,2268,0,1506,0,0,1984,0,928,0,1492
36600,1526,0,1750,0,0,944,0,1200,0,743
36650,0,0,1241,0,0,0,0,688,0,0
36700,0,0,763,0,0,0,0,368,0,18
36750,0,0,429,0,0,0,0,192,0,10
36800,0,0,842,0,0,0,0,416,0,50
36850,0,0,1230,0,0,0,0,688,0,52
36900,0,0,1362,0,0,0,0,800,0,0
36950,0,0,1679,0,0,0,0,1104,0,0
37000,0,0,1958,0,0,0,0,1472,0,64
37050,0,0,2128,494,0,0,0,1728,224,76
37100,0,0,2293,1182,0,0,0,2032,656,0
37150,142,0,2558,1564,0,0,0,2656,992,0
37200,1058,0,3016,2579,0,560,0,4480,2720,426
37250,1445,0,3295,2807,0,880,0,6592,3488,720
37300,1530,0,3381,2868,0,960,0,7584,3744,835
37350,1545,0,3414,2920,0,976,0,8016,3984,765
37400,2000,0,3503,2996,0,1520,0,9472,4368,1116
37450,2158,0,3534,3068,0,1776,0,10080,4784,1275
37500,2275,0,3538,3072,0,2000,0,10160,4800,1501
37550,2400,0,3558,3116,0,2272,0,10608,5088,1685
37600,2429,0,3572,3124,0,2336,0,10928,5152,1687
37650,2486,0,3575,3118,0,2480,0,11008,5104,1991
37700,2561,0,3565,3101,0,2672,0,10768,4992,2118
37750,2659,0,3543,3056,0,2960,0,10272,4704,2293
37800,2898,2,3501,3003,0,3872,0,9424,4400,2845
37850,2986,6,3475,2939,0,4304,0,8960,4064,3283
37900,3040,13,3409,2880,0,4608,0,7952,3792,3497
37950,3134,47,3275,2790,0,5216,0,6384,3424,3940
38000,3213,935,3149,2670,0,5824,480,5328,2992,4448
38050,3266,970,2965,2419,0,6304,496,4192,2304,4769
38100,3296,940,2800,2025,0,6608,480,3456,1568,5003
38150,3315,782,2683,1580,0,6800,384,3040,1008,5141
38200,3300,12,2592,1074,0,6640,0,2752,576,5002
38250,3247,10,2558,667,0,6128,0,2656,304,4482
38300,3143,2,2396,0,0,5280,0,2256,0,3965
38350,3020,0,2164,0,0,4496,0,1792,0,3336
38400,2745,0,1686,0,0,3248,0,1120,0,2354
38450,2383,0,690,0,0,2224,0,320,0,1776
38500,1925,0,672,0,0,1424,0,320,0,1179
38550,1456,0,774,0,0,880,0,368,0,747
38600,207,0,1043,0,0,0,0,544,0,16
38650,0,0,803,0,0,0,0,384,0,86
38700,0,0,659,0,0,0,0,304,0,1
38750,0,0,764,0,0,0,0,368,0,13
38800,0,0,865,0,0,0,0,432,0,0
38850,0,0,1255,0,0,0,0,704,0,25
38900,0,0,1738,0,0,0,0,1184,0,4
38950,0,0,2092,266,0,0,0,1664,0,0
39000,0,0,2323,1002,0,0,0,2096,512,0
39050,152,0,2484,1484,0,0,0,2464,912,0
39100,193,0,2751,1774,0,0,0,3280,1216,115
39150,301,0,2867,2260,0,0,0,3728,1968,57
39200,1010,0,3040,2548,0,528,0,4608,2640,397
39250,1378,0,3210,2739,0,816,0,5808,3232,628
39300,1626,0,3304,2810,0,1056,0,6688,3504,795
39350,1797,0,3350,2834,0,1248,0,7200,3600,923
39400,1912,0,3401,2900,0,1408,0,7840,3888,987
39450,2151,0,3474,2936,0,1776,0,8944,4048,1322
39500,2175,0,3511,2990,0,1808,0,9616,4336,1308
39550,2268,0,3533,3049,0,1984,0,10064,4656,1408
39600,2368,0,3568,3101,0,2192,0,10832,4992,1677
39650,2487,0,3602,3124,0,2480,0,11696,5152,1885
39700,2604,3,3626,3133,0,2800,0,12368,5216,1986
39750,2556,2,3638,3147,0,2656,0,12736,5312,1984
39800,2582,6,3642,3141,0,2736,0,12864,5264,2116
39850,2646,10,3643,3132,0,2928,0,12896,5200,2264
39900,2657,10,3650,3129,0,2960,0,13120,5184,2286
39950,2707,13,3658,3117,0,3120,0,13392,5104,2342
40000,2812,14,3619,3086,0,3504,0,12160,4896,2574
40050,2841,13,3584,3009,0,3632,0,11216,4432,2655
40100,2870,12,3561,2959,0,3744,0,10672,4160,2830
40150,2925,18,3518,2923,0,4000,0,9760,3984,3024
40200,2932,16,3505,2909,0,4032,0,9504,3920,3106
40250,2953,17,3455,2864,0,4144,0,8640,3728,3178
40300,2946,16,3267,2715,0,4096,0,6320,3152,3064
40350,2998,8,2944,2309,0,4368,0,4096,2064,3196
40400,2979,2,2696,1640,0,4272,0,3088,1072,3184
40450,2959,1,2519,749,0,4160,0,2560,352,3134
40500,2991,0,2000,0,0,4336,0,1520,0,3239
40550,2939,0,1216,0,0,4064,0,672,0,3011
40600,2756,0,596,0,0,3296,0,272,0,2488
40650,2495,0,339,0,0,2496,0,0,0,1840
40700,1813,0,345,0,0,1264,0,0,0,908
40750,952,0,1020,0,0,480,0,528,0,380
40800,654,0,1937,32,0,304,0,1440,0,202
40850,503,0,2478,1301,0,224,0,2448,752,184
40900,466,0,2669,1559,0,208,0,2992,976,173
40950,589,0,2898,2095,0,272,0,3872,1680,131
41000,250,0,3182,2552,0,0,0,5584,2640,0
41050,149,0,3372,2764,0,0,0,7456,3328,92
41100,0,0,3485,2876,0,0,0,9136,3776,0
41150,0,0,3594,3117,0,0,0,11472,5104,0
41200,0,0,3692,3211,0,0,0,14656,5808,0
41250,0,0,3771,3302,0,0,0,18624,6656,2
41300,0,0,3808,3358,0,0,0,21232,7296,2
41350,0,0,3823,3388,0,0,0,22496,7664,0
41400,140,0,3830,3405,0,0,0,23120,7888,78
41450,1200,0,3834,3412,0,656,0,23504,8000,321
41500,1951,0,3821,3400,0,1456,0,22320,7824,1117
41550,2439,0,3808,3371,0,2352,0,21232,7456,1864
41600,2604,2,3802,3367,0,2800,0,20768,7392,2028
41650,2665,13,3796,3370,0,2976,0,20320,7440,2208
41700,2773,17,3796,3347,0,3360,0,20320,7152,2472
41750,2865,19,3785,3337,0,3728,0,19536,7040,2739
41800,2951,317,3771,3295,0,4128,0,18624,6592,3075
41850,3067,1083,3706,3229,0,4768,576,15248,5968,3667
41900,3185,1394,3552,3125,0,5600,832,10464,5152,4318
41950,3219,1588,3387,2933,0,5872,1008,7648,4032,4382
42000,3302,1618,3211,2743,0,6656,1040,5808,3248,5114
42050,3341,1519,3102,2567,0,7088,944,4992,2688,5318
42100,3375,1346,2869,2296,0,7504,784,3744,2048,5740
42150,3394,1123,2606,1280,0,7744,608,2800,720,5802
42200,3379,476,2199,0,0,7552,208,1856,0,5672
42250,3360,14,1904,0,0,7312,0,1392,0,5507
42300,3328,9,1459,0,0,6944,0,880,0,5411
42350,3203,2,1239,0,0,5744,0,688,0,4362
42400,2939,0,1161,0,0,4064,0,640,0,3003
42450,2687,0,1248,0,0,3056,0,704,0,2354
42500,2316,0,1061,0,0,2080,0,560,0,1537
42550,1269,0,1117,0,0,720,0,608,0,509
42600,355,0,1394,0,0,0,0,832,0,58
42650,0,0,1609,0,0,0,0,1040,0,2
42700,0,0,1783,0,0,0,0,1232,0,18
42750,0,0,2066,305,0,0,0,1632,0,1
42800,0,0,2292,768,0,0,0,2032,368,22
42850,0,0,2370,1191,0,0,0,2192,656,27
42900,0,0,2599,1639,0,0,0,2784,1072,0
42950,0,0,2861,2419,0,0,0,3712,2304,43
43000,0,0,3223,2723,0,0,0,5920,3168,0
43050,0,0,3420,2970,0,0,0,8112,4224,0
43100,133,0,3532,3102,0,0,0,10032,4992,0
43150,326,0,3617,3166,0,0,0,12112,5456,5
43200,638,0,3687,3259,0,288,0,14464,6240,172
43250,1173,0,3755,3350,0,640,0,17664,7200,533
43300,1461,0,3791,3393,0,880,0,19952,7728,574
43350,2097,0,3785,3399,0,1680,0,19536,7808,1234
43400,2372,0,3776,3363,0,2208,0,18944,7344,1619
43450,2406,0,3747,3331,0,2272,0,17232,6976,1701
43500,2470,0,3749,3322,0,2432,0,17344,6880,1842
43550,2492,0,3751,3330,0,2480,0,17440,6960,1795
43600,2520,0,3746,3318,0,2560,0,17168,6832,1966
43650,2532,0,3736,3300,0,2592,0,16656,6640,1948
43700,2498,4,3703,3263,0,2496,0,15120,6272,1751
43750,2549,4,3674,3233,0,2640,0,13968,6000,1855
43800,2577,11,3629,3199,0,2720,0,12464,5712,2039
43850,2645,9,3488,3119,0,2912,0,9200,5120,2170
43900,2787,11,3339,2961,0,3408,0,7072,4176,2549
43950,3033,14,3165,2820,0,4576,0,5440,3536,3430
44000,3247,15,3016,2706,0,6128,0,4480,3120,4610
44050,3419,11,2938,2530,0,8096,0,4064,2592,6133
44100,3490,10,2873,2423,0,9232,0,3760,2320,6853
44150,3573,11,2822,2320,0,10944,0,3552,2096,8133
44200,3551,7,2717,1883,0,10448,0,3152,1360,7766
44250,3499,0,2532,1053,0,9392,0,2592,560,7062
44300,3440,0,2011,0,0,8400,0,1536,0,6380
44350,3344,0,1231,0,0,7120,0,688,0,5312
44400,3203,0,584,0,0,5744,0,272,0,4148
44450,2981,0,0,0,0,4288,0,0,0,3107
44500,2752,0,0,0,0,3280,0,0,0,2407
44550,2284,0,0,0,0,2016,0,0,0,1476
44600,557,0,0,0,0,256,0,0,0,166
44650,0,0,0,0,0,0,0,0,0,2
44700,0,0,186,0,0,0,0,0,0,0
44750,0,0,602,0,0,0,0,272,0,67
44800,0,0,954,0,0,0,0,480,0,0
44850,0,0,1218,0,0,0,0,672,0,0
44900,0,0,1463,0,0,0,0,896,0,31
44950,0,0,1874,0,0,0,0,1344,0,0
45000,0,0,2311,1318,0,0,0,2080,752,25
45050,592,0,2862,2329,0,272,0,3712,2112,211
45100,1323,0,3186,2645,0,768,0,5600,2912,567
45150,1897,0,3310,2756,0,1376,0,6752,3296,1134
45200,1976,0,3415,2864,0,1488,0,8032,3728,1076
45250,2191,0,3476,3024,0,1840,0,8992,4512,1512
45300,2320,0,3537,3124,0,2096,0,10144,5152,1558
45350,2484,0,3626,3204,0,2464,0,12368,5760,1766
45400,2488,0,3691,3246,0,2480,0,14624,6112,1864
45450,2518,0,3727,3277,0,2560,0,16208,6416,1851
45500,2556,0,3753,3281,0,2656,0,17552,6448,1944
45550,2614,0,3759,3285,0,2832,0,17904,6496,2149
45600,2713,0,3759,3271,0,3136,0,17904,6352,2388
45650,2885,0,3742,3253,0,3808,0,16960,6176,2816
45700,2996,0,3647,3203,0,4368,0,13024,5744,3339
45750,3122,801,3516,3053,0,5136,384,9712,4688,3926
45800,3231,1090,3369,2872,0,5984,576,7424,3760,4580
45850,3374,1293,3178,2702,0,7488,736,5552,3104,5650
45900,3476,1273,2970,2422,0,8992,720,4224,2320,6831
45950,3552,1279,2758,2056,0,10464,720,3296,1616,7728
46000,3634,1035,2538,1201,0,12608,544,2608,656,9436
46050,3712,0,2142,0,0,15504,0,1760,0,11573
46100,3747,0,1285,0,0,17232,0,736,0,12932
46150,3765,0,0,0,0,18256,0,0,0,13655
46200,3762,0,0,0,0,18080,0,0,0,13549
46250,3746,0,0,0,0,17168,0,0,0,12996
46300,3634,0,0,0,0,12608,0,0,0,9445
46350,3396,0,0,0,0,7776,0,0,0,5858
46400,3068,0,777,0,0,4784,0,368,0,3573
46450,2432,0,611,0,0,2336,0,288,0,1757
46500,1826,0,580,0,0,1280,0,272,0,960
46550,1010,0,760,0,0,528,0,368,0,425
46600,2,0,953,0,0,0,0,480,0,75
46650,0,0,1139,0,0,0,0,624,0,105
46700,0,0,1218,0,0,0,0,672,0,20
46750,0,0,1528,0,0,0,0,960,0,38
46800,0,0,1821,0,0,0,0,1280,0,0
46850,309,0,1990,397,0,0,0,1520,176,0
46900,792,0,2381,1422,0,384,0,2224,848,348
46950,1520,0,2856,2324,0,944,0,3696,2096,763
47000,2127,0,3182,2675,0,1728,0,5584,3008,1310
47050,2347,0,3404,2853,0,2144,0,7888,3680,1665
47100,2408,0,3477,2983,0,2288,0,9008,4288,1747
47150,2493,0,3535,3093,0,2496,0,10096,4944,1949
47200,2513,0,3628,3202,0,2544,0,12432,5744,1927
47250,2571,0,3700,3262,0,2704,0,14992,6272,2005
47300,2633,0,3745,3287,0,2880,0,17120,6512,2181
47350,2748,0,3752,3279,0,3264,0,17504,6432,2260
47400,2857,0,3741,3264,0,3696,0,16912,6288,2797
47450,3084,159,3706,3237,0,4880,0,15248,6032,3427
47500,3247,945,3659,3188,0,6128,480,13424,5616,4486
47550,3415,1337,3579,3100,0,8032,768,11104,4992,6053
47600,3587,1590,3511,2964,0,11296,1008,9616,4192,8503
47650,3764,1456,3369,2804,0,18192,880,7424,3472,13570
47700,3836,1730,3355,2768,0,23696,1168,7248,3344,17726
47750,3857,1807,3237,2621,0,25936,1264,6032,2848,19540
47800,3876,1647,3136,2396,0,28320,1072,5232,2256,21209
47850,3873,1472,3043,2206,0,27920,896,4624,1872,21084
47900,3867,967,2772,1307,0,27136,496,3360,752,20352
47950,3887,642,2645,456,0,29904,304,2912,208,22454
48000,3858,2,2446,0,0,26048,0,2368,0,19639
48050,3827,0,2241,0,0,22848,0,1936,0,17144
48100,3806,0,1781,0,0,21072,0,1232,0,15740
48150,3747,0,1400,0,0,17232,0,832,0,12917
48200,3619,0,1414,0,0,12160,0,848,0,9118
48250,3461,0,1752,0,0,8736,0,1200,0,6465
48300,3254,0,1667,0,0,6192,0,1104,0,4628
48350,2901,0,1269,0,0,3888,0,720,0,2868
48400,2653,0,1153,0,0,2944,0,624,0,2267
48450,2472,0,1327,0,0,2432,0,768,0,1826
48500,2039,0,1203,0,0,1584,0,672,0,1170
48550,1728,0,767,0,0,1168,0,368,0,869
48600,1346,0,1407,0,0,784,0,832,0,602
48650,417,0,2012,0,0,176,0,1552,0,171
48700,0,0,2129,0,0,0,0,1728,0,0
48750,0,0,2208,0,0,0,0,1872,0,0
48800,0,0,2277,570,0,0,0,2000,256,71
48850,0,0,2451,1401,0,0,0,2384,832,0
48900,837,0,2724,2033,0,416,0,3184,1584,221
48950,1675,0,3139,2663,0,1104,0,5248,2976,856
49000,918,0,3261,2790,0,464,0,6256,3424,378
49050,274,0,3376,2890,0,0,0,7520,3840,0
49100,446,0,3498,3067,0,192,0,9376,4768,159
49150,705,0,3626,3222,0,336,0,12368,5904,299
49200,1547,0,3706,3279,0,976,0,15248,6432,756
49250,2338,0,3754,3316,0,2128,0,17616,6816,1636
49300,2596,0,3782,3337,0,2768,0,19328,7040,1986
49350,2767,0,3802,3341,0,3328,0,20768,7088,2517
49400,2992,0,3791,3320,0,4336,0,19952,6848,3233
49450,3114,4,3762,3268,0,5072,0,18080,6320,3773
49500,3256,5,3726,3240,0,6208,0,16160,6064,4712
49550,3372,566,3719,3239,0,7456,256,15824,6048,5687
49600,3439,1226,3744,3244,0,8384,688,17072,6096,6403
49650,3505,1458,3743,3234,0,9504,880,17008,6016,7212
49700,3547,1767,3724,3202,0,10352,1216,16064,5744,7757
49750,3606,1885,3671,3130,0,11792,1360,13856,5184,8867
49800,3643,1845,3484,2884,0,12896,1312,9120,3808,9721
49850,3677,1717,3295,2710,0,14080,1152,6592,3136,10568
49900,3737,1718,3007,2221,0,16704,1152,4416,1904,12536
49950,3767,1426,2595,1126,0,18368,848,2768,608,13829
50000,3781,897,2212,0,0,19264,448,1872,0,14444
50050,3793,2,1957,0,0,20096,0,1472,0,15025
50100,3782,0,1861,0,0,19328,0,1328,0,14469
50150,3753,0,1795,0,0,17552,0,1248,0,13205
50200,3691,0,1341,0,0,14624,0,784,0,10968
50250,3522,0,934,0,0,9840,0,480,0,7402
50300,3219,0,660,0,0,5872,0,304,0,4447
50350,2859,0,838,0,0,3696,0,416,0,2748
50400,2442,0,885,0,0,2368,0,448,0,1824
50450,1455,0,613,0,0,880,0,288,0,684
50500,281,0,433,0,0,0,0,192,0,0
50550,0,0,206,0,0,0,0,0,0,92
50600,0,0,0,0,0,0,0,0,0,0
50650,0,0,283,0,0,0,0,0,0,0
50700,0,0,656,0,0,0,0,304,0,0
50750,0,0,1500,0,0,0,0,928,0,0
50800,0,0,2106,0,0,0,0,1696,0,3
50850,0,0,2380,1149,0,0,0,2224,624,0
50900,0,0,2529,1483,0,0,0,2576,912,0
50950,0,0,2722,1912,0,0,0,3168,1408,40
51000,0,0,2986,2414,0,0,0,4304,2304,22
51050,0,0,3140,2639,0,0,0,5264,2896,20
51100,959,0,3232,2728,0,496,0,6000,3200,398
51150,1660,0,3339,2841,0,1088,0,7072,3632,855
51200,2335,0,3422,2947,0,2128,0,8128,4112,1461
51250,2653,0,3529,3090,0,2944,0,9968,4912,2185
51300,2804,0,3608,3187,0,3472,0,11856,5616,2464
51350,2856,0,3648,3230,0,3696,0,13056,5968,2774
51400,2894,0,3671,3233,0,3856,0,13856,6000,2892
51450,2891,0,3704,3238,0,3840,0,15152,6048,2947
51500,2905,0,3711,3248,0,3904,0,15456,6128,3004
51550,2934,0,3735,3258,0,4048,0,16608,6224,3049
51600,3023,0,3755,3267,0,4512,0,17664,6320,3352
51650,3100,0,3775,3283,0,4992,0,18880,6464,3775
51700,3180,0,3786,3299,0,5568,0,19600,6624,4142
51750,3269,644,3802,3314,0,6336,304,20768,6784,4752
51800,3379,1494,3769,3249,0,7552,912,18496,6144,5727
51850,3489,1766,3717,3150,0,9216,1216,15728,5328,6876
51900,3603,1873,3561,2915,0,11712,1344,10672,3952,8836
51950,3676,1880,3376,2702,0,14032,1360,7520,3104,10567
52000,3745,1901,3233,2371,0,17120,1392,6000,2208,12779
52050,3753,1900,3026,1751,0,17552,1392,4528,1200,13226
52100,3764,1883,2792,1164,0,18192,1360,3424,640,13689
52150,3788,1721,2523,0,0,19744,1152,2560,0,14815
52200,3801,1195,1992,0,0,20688,656,1520,0,15467
52250,3790,568,1370,0,0,19888,256,800,0,14861
52300,3776,0,715,0,0,18944,0,336,0,14174
52350,3739,0,0,0,0,16800,0,0,0,12635
52400,3680,0,0,0,0,14192,0,0,0,10583
52450,3536,0,0,0,0,10128,0,0,0,7624
52500,3371,0,0,0,0,7456,0,0,0,5513
52550,3081,0,0,0,0,4864,0,0,0,3635
52600,2854,0,0,0,0,3680,0,0,0,2767
52650,2570,0,0,0,0,2704,0,0,0,2184
52700,2179,0,0,0,0,1824,0,0,0,1280
52750,1358,0,0,0,0,800,0,0,0,694
52800,610,0,339,0,0,288,0,0,0,226
52850,0,0,783,0,0,0,0,384,0,26
52900,0,0,784,0,0,0,0,384,0,8
52950,0,0,765,0,0,0,0,368,0,28
53000,0,0,1192,0,0,0,0,656,0,0
53050,0,0,1414,0,0,0,0,848,0,93
53100,0,0,2012,1003,0,0,0,1552,512,0
53150,0,0,2389,1803,0,0,0,2240,1264,72
53200,0,0,2736,2319,0,0,0,3216,2096,0
53250,868,0,3016,2595,0,432,0,4480,2768,320
53300,1159,0,3178,2708,0,624,0,5552,3120,399
53350,1944,0,3278,2796,0,1440,0,6416,3440,1109
53400,2177,0,3383,2979,0,1824,0,7600,4272,1460
53450,2423,0,3522,3084,0,2320,0,9840,4880,1735
53500,2591,0,3600,3188,0,2752,0,11632,5616,2051
53550,2683,0,3629,3206,0,3040,0,12464,5776,2209
53600,2811,0,3638,3197,0,3504,0,12736,5696,2613
53650,2855,0,3661,3208,0,3680,0,13504,5792,2658
53700,2913,0,3673,3218,0,3936,0,13920,5872,2894
53750,3007,0,3710,3230,0,4416,0,15424,5968,3327
53800,3073,0,3742,3245,0,4816,0,16960,6112,3696
53850,3170,0,3747,3242,0,5488,0,17232,6080,4296
53900,3266,0,3758,3234,0,6304,0,17840,6016,4690
